rate_code,RatecodeID,rate_code_id
Standard rate,1,1368
Standard rate,1,1369
Standard rate,1,1370
Standard rate,1,1371
Standard rate,1,1372
Standard rate,1,1373
Standard rate,1,1374
Standard rate,1,1375
Standard rate,1,1376
Standard rate,1,1377
Standard rate,1,1378
Standard rate,1,1379
Standard rate,1,1380
Standard rate,1,1381
Standard rate,1,1382
Standard rate,1,1383
Standard rate,1,1384
Standard rate,1,1385
Standard rate,1,1386
Standard rate,1,1387
Standard rate,1,1388
JFK,2,1389
Standard rate,1,1390
Standard rate,1,1391
Standard rate,1,1392
Standard rate,1,1393
Standard rate,1,1394
Standard rate,1,1395
Standard rate,1,1396
Standard rate,1,1397
Standard rate,1,1398
Standard rate,1,1399
Standard rate,1,1400
Standard rate,1,1401
Standard rate,1,1402
Standard rate,1,1403
Standard rate,1,1404
Standard rate,1,1405
Standard rate,1,1406
Standard rate,1,1407
Standard rate,1,1408
Standard rate,1,1409
Standard rate,1,1410
Standard rate,1,1411
Standard rate,1,1412
Standard rate,1,1413
Standard rate,1,1414
Standard rate,1,1415
Standard rate,1,1416
Standard rate,1,1417
Standard rate,1,1418
Standard rate,1,1419
Standard rate,1,1420
Standard rate,1,1421
Standard rate,1,1422
Standard rate,1,1423
Standard rate,1,1424
Standard rate,1,1425
Standard rate,1,1426
Standard rate,1,1427
Standard rate,1,1428
JFK,2,1429
Standard rate,1,1430
Standard rate,1,1431
Standard rate,1,1432
Standard rate,1,1433
Standard rate,1,1434
Standard rate,1,1435
Standard rate,1,1436
Standard rate,1,1437
Standard rate,1,1438
Standard rate,1,1439
Standard rate,1,1440
Standard rate,1,1441
Standard rate,1,1442
Standard rate,1,1443
Standard rate,1,1444
Standard rate,1,1445
Standard rate,1,1446
Standard rate,1,1447
Standard rate,1,1448
Standard rate,1,1449
Standard rate,1,1450
Standard rate,1,1451
Standard rate,1,1452
Standard rate,1,1453
Standard rate,1,1454
Standard rate,1,1455
Standard rate,1,1456
Standard rate,1,1457
Standard rate,1,1458
Standard rate,1,1459
Standard rate,1,1460
Standard rate,1,1461
Standard rate,1,1462
Standard rate,1,1463
Standard rate,1,1464
Standard rate,1,1465
Standard rate,1,1466
Standard rate,1,1467
Standard rate,1,1468
Standard rate,1,1469
Standard rate,1,1470
Standard rate,1,1471
Standard rate,1,1472
Standard rate,1,1473
Standard rate,1,1474
Standard rate,1,1475
Standard rate,1,1476
Standard rate,1,1477
Standard rate,1,1478
Standard rate,1,1479
Standard rate,1,1480
Standard rate,1,1481
Standard rate,1,1482
Standard rate,1,1483
Standard rate,1,1484
Standard rate,1,1485
JFK,2,1486
Standard rate,1,1487
Standard rate,1,1488
Standard rate,1,1489
JFK,2,1490
Standard rate,1,1491
Standard rate,1,1492
Standard rate,1,1493
Standard rate,1,1494
Standard rate,1,1495
Standard rate,1,1496
Standard rate,1,1497
Standard rate,1,1498
Standard rate,1,1499
Standard rate,1,1500
Standard rate,1,1501
Standard rate,1,1502
Standard rate,1,1503
Standard rate,1,1504
Standard rate,1,1505
Standard rate,1,1506
Standard rate,1,1507
Standard rate,1,1508
Standard rate,1,1509
Standard rate,1,1510
Standard rate,1,1511
Standard rate,1,1512
Standard rate,1,1513
Standard rate,1,1514
Standard rate,1,1515
Standard rate,1,1516
Standard rate,1,1517
Standard rate,1,1518
Standard rate,1,1519
Standard rate,1,1520
Standard rate,1,1521
Standard rate,1,1522
Standard rate,1,1523
Standard rate,1,1524
Standard rate,1,1525
Standard rate,1,1526
Standard rate,1,1527
Standard rate,1,1528
Standard rate,1,1529
Standard rate,1,1530
Standard rate,1,1531
Standard rate,1,1532
Standard rate,1,1533
JFK,2,1534
Standard rate,1,1535
Standard rate,1,1536
Standard rate,1,1537
Standard rate,1,1538
Standard rate,1,1539
Standard rate,1,1540
Standard rate,1,1541
Standard rate,1,1542
Standard rate,1,1543
Standard rate,1,1544
Newark,3,1545
Standard rate,1,1546
Standard rate,1,1547
Standard rate,1,1548
Standard rate,1,1549
Standard rate,1,1550
Standard rate,1,1551
Standard rate,1,1552
Standard rate,1,1553
Standard rate,1,1554
Standard rate,1,1555
Standard rate,1,1556
Standard rate,1,1557
Standard rate,1,1558
Standard rate,1,1559
Standard rate,1,1560
Standard rate,1,1561
Standard rate,1,1562
Standard rate,1,1563
Standard rate,1,1564
Standard rate,1,1565
Standard rate,1,1566
Standard rate,1,1567
Standard rate,1,1568
Standard rate,1,1569
Standard rate,1,1570
Standard rate,1,1571
Standard rate,1,1572
Standard rate,1,1573
Standard rate,1,1574
Standard rate,1,1575
Standard rate,1,1576
Standard rate,1,1577
Standard rate,1,1578
Standard rate,1,1579
Standard rate,1,1580
Standard rate,1,1581
Standard rate,1,1582
Standard rate,1,1583
Standard rate,1,1584
Standard rate,1,1585
Standard rate,1,1586
Standard rate,1,1587
Standard rate,1,1588
Standard rate,1,1589
Standard rate,1,1590
Standard rate,1,1591
Standard rate,1,1592
Standard rate,1,1593
Standard rate,1,1594
Standard rate,1,1595
Standard rate,1,1596
Standard rate,1,1597
Standard rate,1,1598
Standard rate,1,1599
Standard rate,1,1600
Standard rate,1,1601
Standard rate,1,1602
Standard rate,1,1603
Standard rate,1,1604
Standard rate,1,1605
Standard rate,1,1606
Standard rate,1,1607
Standard rate,1,1608
Standard rate,1,1609
Standard rate,1,1610
Standard rate,1,1611
Standard rate,1,1612
Standard rate,1,1613
Standard rate,1,1614
Standard rate,1,1615
Standard rate,1,1616
Standard rate,1,1617
Standard rate,1,1618
Standard rate,1,1619
Standard rate,1,1620
Standard rate,1,1621
Standard rate,1,1622
Standard rate,1,1623
Standard rate,1,1624
Standard rate,1,1625
Standard rate,1,1626
Standard rate,1,1627
Standard rate,1,1628
Standard rate,1,1629
Standard rate,1,1630
Standard rate,1,1631
Standard rate,1,1632
Standard rate,1,1633
Standard rate,1,1634
Standard rate,1,1635
Standard rate,1,1636
Standard rate,1,1637
Standard rate,1,1638
Standard rate,1,1639
Standard rate,1,1640
Standard rate,1,1641
Standard rate,1,1642
Standard rate,1,1643
Standard rate,1,1644
Standard rate,1,1645
Standard rate,1,1646
Standard rate,1,1647
Standard rate,1,1648
Standard rate,1,1649
Standard rate,1,1650
Standard rate,1,1651
Standard rate,1,1652
Standard rate,1,1653
Standard rate,1,1654
Standard rate,1,1655
Standard rate,1,1656
Standard rate,1,1657
Standard rate,1,1658
Standard rate,1,1659
Standard rate,1,1660
Standard rate,1,1661
Standard rate,1,1662
Standard rate,1,1663
Standard rate,1,1664
Standard rate,1,1665
Standard rate,1,1666
Standard rate,1,1667
Standard rate,1,1668
Standard rate,1,1669
Standard rate,1,1670
Standard rate,1,1671
Standard rate,1,1672
Standard rate,1,1673
Standard rate,1,1674
Standard rate,1,1675
Standard rate,1,1676
Standard rate,1,1677
Standard rate,1,1678
Standard rate,1,1679
Standard rate,1,1680
Standard rate,1,1681
Standard rate,1,1682
Standard rate,1,1683
Standard rate,1,1684
Standard rate,1,1685
Standard rate,1,1686
Standard rate,1,1687
Standard rate,1,1688
Standard rate,1,1689
Standard rate,1,1690
Standard rate,1,1691
Standard rate,1,1692
Standard rate,1,1693
Standard rate,1,1694
Standard rate,1,1695
Standard rate,1,1696
Standard rate,1,1697
Standard rate,1,1698
Standard rate,1,1699
Standard rate,1,1700
Standard rate,1,1701
Standard rate,1,1702
Standard rate,1,1703
Standard rate,1,1704
Standard rate,1,1705
Standard rate,1,1706
Standard rate,1,1707
Standard rate,1,1708
Standard rate,1,1709
Standard rate,1,1710
Standard rate,1,1711
Standard rate,1,1712
Standard rate,1,1713
Standard rate,1,1714
Standard rate,1,1715
Standard rate,1,1716
Standard rate,1,1717
Standard rate,1,1718
Standard rate,1,1719
Standard rate,1,1720
Standard rate,1,1721
Standard rate,1,1722
Standard rate,1,1723
Standard rate,1,1724
Standard rate,1,1725
Standard rate,1,1726
Standard rate,1,1727
Standard rate,1,1728
Standard rate,1,1729
Standard rate,1,1730
Standard rate,1,1731
Standard rate,1,1732
Standard rate,1,1733
Standard rate,1,1734
Standard rate,1,1735
Standard rate,1,1736
Standard rate,1,1737
Standard rate,1,1738
Standard rate,1,1739
Standard rate,1,1740
Standard rate,1,1741
Standard rate,1,1742
Standard rate,1,1743
Standard rate,1,1744
Standard rate,1,1745
Standard rate,1,1746
Standard rate,1,1747
Standard rate,1,1748
Standard rate,1,1749
Standard rate,1,1750
Standard rate,1,1751
Standard rate,1,1752
Standard rate,1,1753
Standard rate,1,1754
Standard rate,1,1755
Standard rate,1,1756
Standard rate,1,1757
Standard rate,1,1758
Standard rate,1,1759
Standard rate,1,1760
Standard rate,1,1761
Standard rate,1,1762
Standard rate,1,1763
Standard rate,1,1764
Standard rate,1,1765
Standard rate,1,1766
Standard rate,1,1767
Standard rate,1,1768
Standard rate,1,1769
Standard rate,1,1770
Standard rate,1,1771
Standard rate,1,1772
Standard rate,1,1773
Standard rate,1,1774
Standard rate,1,1775
Standard rate,1,1776
Standard rate,1,1777
Standard rate,1,1778
Standard rate,1,1779
Standard rate,1,1780
Standard rate,1,1781
Standard rate,1,1782
Standard rate,1,1783
Standard rate,1,1784
Standard rate,1,1785
Standard rate,1,1786
Standard rate,1,1787
Standard rate,1,1788
Standard rate,1,1789
Standard rate,1,1790
Standard rate,1,1791
Standard rate,1,1792
Standard rate,1,1793
Standard rate,1,1794
Standard rate,1,1795
Standard rate,1,1796
Standard rate,1,1797
Standard rate,1,1798
Standard rate,1,1799
Standard rate,1,1800
Standard rate,1,1801
Standard rate,1,1802
Standard rate,1,1803
Standard rate,1,1804
Standard rate,1,1805
Standard rate,1,1806
Standard rate,1,1807
Standard rate,1,1808
Standard rate,1,1809
Standard rate,1,1810
Standard rate,1,1811
Standard rate,1,1812
Standard rate,1,1813
Standard rate,1,1814
Standard rate,1,1815
Standard rate,1,1816
Standard rate,1,1817
Standard rate,1,1818
Standard rate,1,1819
Standard rate,1,1820
Standard rate,1,1821
Standard rate,1,1822
JFK,2,1823
Standard rate,1,1824
Standard rate,1,1825
Standard rate,1,1826
Standard rate,1,1827
Standard rate,1,1828
Standard rate,1,1829
Standard rate,1,1830
Standard rate,1,1831
Standard rate,1,1832
Standard rate,1,1833
Standard rate,1,1834
Standard rate,1,1835
Standard rate,1,1836
Standard rate,1,1837
Standard rate,1,1838
Standard rate,1,1839
Standard rate,1,1840
Standard rate,1,1841
Standard rate,1,1842
Standard rate,1,1843
Standard rate,1,1844
Standard rate,1,1845
Standard rate,1,1846
Standard rate,1,1847
Standard rate,1,1848
Standard rate,1,1849
Standard rate,1,1850
Standard rate,1,1851
Standard rate,1,1852
Standard rate,1,1853
Standard rate,1,1854
Standard rate,1,1855
Standard rate,1,1856
Standard rate,1,1857
Standard rate,1,1858
Standard rate,1,1859
Standard rate,1,1860
Standard rate,1,1861
Standard rate,1,1862
Standard rate,1,1863
Standard rate,1,1864
Standard rate,1,1865
Standard rate,1,1866
Standard rate,1,1867
Standard rate,1,1868
Standard rate,1,1869
Standard rate,1,1870
Standard rate,1,1871
Standard rate,1,1872
Standard rate,1,1873
Standard rate,1,1874
Standard rate,1,1875
Standard rate,1,1876
Standard rate,1,1877
Standard rate,1,1878
Standard rate,1,1879
Standard rate,1,1880
Standard rate,1,1881
Standard rate,1,1882
Standard rate,1,1883
Standard rate,1,1884
Standard rate,1,1885
Standard rate,1,1886
Standard rate,1,1887
Standard rate,1,1888
Standard rate,1,1889
Standard rate,1,1890
Standard rate,1,1891
Standard rate,1,1892
Standard rate,1,1893
Standard rate,1,1894
Standard rate,1,1895
Standard rate,1,1896
Standard rate,1,1897
Standard rate,1,1898
Standard rate,1,1899
Standard rate,1,1900
Standard rate,1,1901
Standard rate,1,1902
Standard rate,1,1903
Standard rate,1,1904
Standard rate,1,1905
Standard rate,1,1906
Standard rate,1,1907
Standard rate,1,1908
Standard rate,1,1909
Standard rate,1,1910
Standard rate,1,1911
Standard rate,1,1912
Standard rate,1,1913
Standard rate,1,1914
Standard rate,1,1915
Standard rate,1,1916
Standard rate,1,1917
Standard rate,1,1918
Standard rate,1,1919
Standard rate,1,1920
Standard rate,1,1921
Standard rate,1,1922
Standard rate,1,1923
Standard rate,1,1924
Standard rate,1,1925
Standard rate,1,1926
Standard rate,1,1927
Standard rate,1,1928
Standard rate,1,1929
Standard rate,1,1930
Standard rate,1,1931
Standard rate,1,1932
Standard rate,1,1933
Standard rate,1,1934
Standard rate,1,1935
Standard rate,1,1936
Standard rate,1,1937
Standard rate,1,1938
Standard rate,1,1939
Standard rate,1,1940
Standard rate,1,1941
Standard rate,1,1942
Standard rate,1,1943
Standard rate,1,1944
Standard rate,1,1945
Standard rate,1,1946
Standard rate,1,1947
Standard rate,1,1948
Standard rate,1,1949
Standard rate,1,1950
Standard rate,1,1951
Standard rate,1,1952
Standard rate,1,1953
Standard rate,1,1954
JFK,2,1955
Standard rate,1,1956
Standard rate,1,1957
Standard rate,1,1958
Standard rate,1,1959
Standard rate,1,1960
Standard rate,1,1961
JFK,2,1962
Standard rate,1,1963
Standard rate,1,1964
Standard rate,1,1965
Standard rate,1,1966
Standard rate,1,1967
Standard rate,1,1968
Standard rate,1,1969
Standard rate,1,1970
Standard rate,1,1971
Standard rate,1,1972
Standard rate,1,1973
Standard rate,1,1974
Standard rate,1,1975
Standard rate,1,1976
Standard rate,1,1977
Standard rate,1,1978
Standard rate,1,1979
Standard rate,1,1980
Standard rate,1,1981
Standard rate,1,1982
Standard rate,1,1983
Standard rate,1,1984
Standard rate,1,1985
Standard rate,1,1986
Standard rate,1,1987
Standard rate,1,1988
Standard rate,1,1989
Standard rate,1,1990
Standard rate,1,1991
Standard rate,1,1992
Standard rate,1,1993
Standard rate,1,1994
Standard rate,1,1995
Standard rate,1,1996
Standard rate,1,1997
Standard rate,1,1998
Standard rate,1,1999
Standard rate,1,2000
Standard rate,1,2001
Standard rate,1,2002
Standard rate,1,2003
Standard rate,1,2004
Standard rate,1,2005
Standard rate,1,2006
Standard rate,1,2007
Standard rate,1,2008
Standard rate,1,2009
Standard rate,1,2010
Standard rate,1,2011
Standard rate,1,2012
Standard rate,1,2013
Standard rate,1,2014
Standard rate,1,2015
Standard rate,1,2016
Standard rate,1,2017
Standard rate,1,2018
Standard rate,1,2019
Standard rate,1,2020
Standard rate,1,2021
Standard rate,1,2022
Standard rate,1,2023
Standard rate,1,2024
Standard rate,1,2025
JFK,2,2026
Standard rate,1,2027
Standard rate,1,2028
Standard rate,1,2029
Standard rate,1,2030
Standard rate,1,2031
Standard rate,1,2032
Standard rate,1,2033
Standard rate,1,2034
Standard rate,1,2035
Standard rate,1,2036
Standard rate,1,2037
JFK,2,2038
Standard rate,1,2039
Standard rate,1,2040
Standard rate,1,2041
Standard rate,1,2042
Standard rate,1,2043
Standard rate,1,2044
Standard rate,1,2045
Standard rate,1,2046
Standard rate,1,2047
Standard rate,1,2048
Standard rate,1,2049
Standard rate,1,2050
Standard rate,1,2051
Standard rate,1,2052
Standard rate,1,2053
Standard rate,1,2054
Standard rate,1,2055
Standard rate,1,2056
Standard rate,1,2057
Standard rate,1,2058
Standard rate,1,2059
Standard rate,1,2060
Standard rate,1,2061
Standard rate,1,2062
Standard rate,1,2063
Standard rate,1,2064
Standard rate,1,2065
Standard rate,1,2066
Standard rate,1,2067
Standard rate,1,2068
Standard rate,1,2069
Standard rate,1,2070
Standard rate,1,2071
Standard rate,1,2072
Standard rate,1,2073
Standard rate,1,2074
Standard rate,1,2075
Standard rate,1,2076
Standard rate,1,2077
Standard rate,1,2078
Standard rate,1,2079
Standard rate,1,2080
Standard rate,1,2081
Standard rate,1,2082
Standard rate,1,2083
Standard rate,1,2084
Standard rate,1,2085
Standard rate,1,2086
Standard rate,1,2087
Standard rate,1,2088
Standard rate,1,2089
Standard rate,1,2090
Standard rate,1,2091
Standard rate,1,2092
Standard rate,1,2093
Standard rate,1,2094
Standard rate,1,2095
Standard rate,1,2096
Standard rate,1,2097
Standard rate,1,2098
Standard rate,1,2099
Standard rate,1,2100
Standard rate,1,2101
Standard rate,1,2102
Standard rate,1,2103
Standard rate,1,2104
Standard rate,1,2105
Standard rate,1,2106
Standard rate,1,2107
Standard rate,1,2108
Standard rate,1,2109
Standard rate,1,2110
Standard rate,1,2111
Standard rate,1,2112
Standard rate,1,2113
Standard rate,1,2114
Standard rate,1,2115
Standard rate,1,2116
Standard rate,1,2117
Standard rate,1,2118
Standard rate,1,2119
Standard rate,1,2120
Standard rate,1,2121
Standard rate,1,2122
Standard rate,1,2123
Standard rate,1,2124
Standard rate,1,2125
Standard rate,1,2126
Standard rate,1,2127
Standard rate,1,2128
Standard rate,1,2129
Standard rate,1,2130
Standard rate,1,2131
Standard rate,1,2132
Standard rate,1,2133
Standard rate,1,2134
Standard rate,1,2135
JFK,2,2136
Standard rate,1,2137
Standard rate,1,2138
Standard rate,1,2139
Standard rate,1,2140
Standard rate,1,2141
Standard rate,1,2142
Standard rate,1,2143
Standard rate,1,2144
Standard rate,1,2145
Standard rate,1,2146
Standard rate,1,2147
Standard rate,1,2148
Standard rate,1,2149
Standard rate,1,2150
Standard rate,1,2151
Standard rate,1,2152
Standard rate,1,2153
Standard rate,1,2154
Standard rate,1,2155
Standard rate,1,2156
JFK,2,2157
Standard rate,1,2158
Standard rate,1,2159
Standard rate,1,2160
Standard rate,1,2161
Standard rate,1,2162
Standard rate,1,2163
Standard rate,1,2164
Standard rate,1,2165
Standard rate,1,2166
Standard rate,1,2167
Standard rate,1,2168
Standard rate,1,2169
Standard rate,1,2170
Standard rate,1,2171
Standard rate,1,2172
Standard rate,1,2173
Standard rate,1,2174
Standard rate,1,2175
Standard rate,1,2176
Standard rate,1,2177
Standard rate,1,2178
Standard rate,1,2179
Standard rate,1,2180
Standard rate,1,2181
JFK,2,2182
Standard rate,1,2183
Standard rate,1,2184
Standard rate,1,2185
Standard rate,1,2186
Standard rate,1,2187
Standard rate,1,2188
Standard rate,1,2189
Standard rate,1,2190
Standard rate,1,2191
Standard rate,1,2192
Standard rate,1,2193
Standard rate,1,2194
Standard rate,1,2195
Standard rate,1,2196
Standard rate,1,2197
Standard rate,1,2198
Standard rate,1,2199
Standard rate,1,2200
Standard rate,1,2201
Standard rate,1,2202
JFK,2,2203
Standard rate,1,2204
Standard rate,1,2205
Standard rate,1,2206
JFK,2,2207
Standard rate,1,2208
Standard rate,1,2209
Standard rate,1,2210
Standard rate,1,2211
Standard rate,1,2212
Standard rate,1,2213
Standard rate,1,2214
Standard rate,1,2215
Standard rate,1,2216
Standard rate,1,2217
Standard rate,1,2218
Standard rate,1,2219
Standard rate,1,2220
Standard rate,1,2221
Standard rate,1,2222
Standard rate,1,2223
Newark,3,2224
